module,instance,port,hardbin,softbin,counter,bindesc
CLK_DEBUG_CKXX,PERFREQ_DLVR_VMIN_E_BEGIN_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,PERFREQ_DLVR_VMIN_E_BEGIN_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,PERFREQ_DLVR_VMIN_E_BEGIN_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,PERFREQ_DLVR_VMIN_E_BEGIN_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,PERFREQ_DLVR_VMIN_E_BEGIN_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,PERFREQ_DLVR_VMIN_E_BEGIN_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_DLVR_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,PERFREQ_DLVR_VMIN_E_BEGIN_TAP_X_MIN_X_40_TDV,5,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_DLVR_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_OPENLOOP_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,OPENLOOP_FLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_OPENLOOP_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGINCPUPKG_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGINCPUPKG_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGINCPUPKG_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGINCPUPKG_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGINCPUPKG_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGINCPUPKG_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_LOCK100X_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGIN_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGIN_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGIN_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGIN_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGIN_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,LOCK100X_X_CMEM_E_BEGIN_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_LOCK100X_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_FVCURVE_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,FVCURVE_PLL_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_FVCURVE_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,FORK_X_SCREEN_K_BEGINCPUPKG_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,FORK_X_SCREEN_K_BEGINCPUPKG_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,FORK_X_SCREEN_K_BEGINCPUPKG_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,FORK_X_SCREEN_K_BEGIN_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,FORK_X_SCREEN_K_BEGIN_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,FORK_X_SCREEN_K_BEGIN_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCSSHMOO_X_SWEEP_E_BEGINCPUPKG_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,DCSSHMOO_X_SWEEP_E_BEGINCPUPKG_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,DCSSHMOO_X_SWEEP_E_BEGINCPUPKG_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCSSHMOO_X_SWEEP_E_BEGIN_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,DCSSHMOO_X_SWEEP_E_BEGIN_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,DCSSHMOO_X_SWEEP_E_BEGIN_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCOTUNING_FLL_SWEEP_E_BEGINCPUPKG_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,DCOTUNING_FLL_SWEEP_E_BEGINCPUPKG_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,DCOTUNING_FLL_SWEEP_E_BEGINCPUPKG_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCOTUNING_FLL_SWEEP_E_BEGIN_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,DCOTUNING_FLL_SWEEP_E_BEGIN_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,DCOTUNING_FLL_SWEEP_E_BEGIN_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCALOCK_X_PATCFG_E_BEGINCPUPKG_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,DCALOCK_X_PATCFG_E_BEGINCPUPKG_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,DCALOCK_X_PATCFG_E_BEGINCPUPKG_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCALOCK_X_PATCFG_E_BEGIN_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,DCALOCK_X_PATCFG_E_BEGIN_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,DCALOCK_X_PATCFG_E_BEGIN_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGINCPUPKG_TAP_X_NOM_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_DCALOCK_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCALOCK_X_CMEM_E_BEGIN_TAP_X_NOM_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_DCALOCK_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,SETUP_X_SAMPLE_E_COLDFINAL_X_X_MIN_X_X_X,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,SETUP_X_SAMPLE_E_COLDFINAL_X_X_MIN_X_X_X,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,SETUP_X_SAMPLE_E_COLDFINAL_X_X_MIN_X_X_X,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,3,90,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,VCCPLL_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,4,28,36,3500:5999,CLK_BASE_CXXX_VCCPLL_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,3,90,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,IREFTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,4,28,37,3500:5999,CLK_BASE_CXXX_IREFTRIM_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,3,90,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,DCATRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,4,28,40,3500:5999,CLK_BASE_CXXX_DCATRIM_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXX,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXX,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,3,90,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXX,AFSTRIM_X_CMEM_E_COLDFINAL_TAP_X_MIN_X_40_HVM,4,28,38,3500:5999,CLK_BASE_CXXX_AFSTRIM_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,VIEWPIN_X_FUNC_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,VIEWPIN_X_FUNC_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,VIEWPIN_X_FUNC_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,VIEWPIN_X_FUNC_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,VIEWPIN_X_FUNC_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,VIEWPIN_X_FUNC_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_VIEWPIN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,VIEWPIN_X_FUNC_E_SDTBEGIN_TAP_X_NOM_X_40_TDV,5,28,53,3500:5999,CLK_DEBUG_CKXX_VIEWPIN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,VCOTUNING_PLL_SWEEP_E_SDTBEGIN_X_X_X_X_X_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,VCOTUNING_PLL_SWEEP_E_SDTBEGIN_X_X_X_X_X_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,VCOTUNING_PLL_SWEEP_E_SDTBEGIN_X_X_X_X_X_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,SPETRIM_PLL_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,SPETRIM_PLL_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,SPETRIM_PLL_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,SPETRIM_PLL_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,SPETRIM_PLL_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,SPETRIM_PLL_CMEM_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_SPETRIM_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,RESETCHECK_X_SHMOO_E_SDTBEGIN_TAP_X_MIN_X_40_TDV_VNNAON,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,RESETCHECK_X_SHMOO_E_SDTBEGIN_TAP_X_MIN_X_40_TDV_VNNAON,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,RESETCHECK_X_SHMOO_E_SDTBEGIN_TAP_X_MIN_X_40_TDV_VNNAON,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,RESETCHECK_X_SHMOO_E_SDTBEGIN_TAP_X_MIN_X_40_TDV_VCCIO,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,RESETCHECK_X_SHMOO_E_SDTBEGIN_TAP_X_MIN_X_40_TDV_VCCIO,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,RESETCHECK_X_SHMOO_E_SDTBEGIN_TAP_X_MIN_X_40_TDV_VCCIO,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,RESETCHECK_X_SHMOO_E_SDTBEGIN_TAP_X_MIN_X_40_TDV_VCCGT,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,RESETCHECK_X_SHMOO_E_SDTBEGIN_TAP_X_MIN_X_40_TDV_VCCGT,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,RESETCHECK_X_SHMOO_E_SDTBEGIN_TAP_X_MIN_X_40_TDV_VCCGT,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_RING_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,PERFREQ_RING_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_RING_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_RING_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_RING_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_RING_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,4,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_RING_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_RING_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,5,28,53,3500:5999,CLK_DEBUG_CKXX_PERFREQ_RING_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DFX_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n2,99,28,3500:5999,HARDWARE_ALARM
CLK_DEBUG_CKXXSDT,PERFREQ_DFX_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,n1,98,28,3500:5999,SOFTWARE_ALARM_OR_ZERO_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DFX_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,0,90,28,3500:5999,CLK_BASIC_USERFUNC_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DFX_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,2,28,35,3500:5999,CLK_TAP_SCREEN_FAIL_SHARED_BIN
CLK_DEBUG_CKXXSDT,PERFREQ_DFX_VMIN_E_SDTBEGIN_TAP_X_MIN_X_40_TDV,3,28,19,3500:5999,CLK_RESET_SCREEN_FAIL_SHARED_BIN
