Attribute,DataType,L2O9,L2HF,L2MA,QADP,L2L7,L2HK,L2HI,L2MT,L2OA,QADN,L2HJ,L2HH,L2HG
IS_ENABLED,string,true,true,true,true,true,true,true,true,true,true,true,true,true
QDF_SSPEC,string,L2O9,L2HF,L2MA,QADP,L2L7,L2HK,L2HI,L2MT,L2OA,QADN,L2HJ,L2HH,L2HG
Item_Status,string,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,NotActive,NotActive,Active
DI_TDP,string,65W,65W,65W,65W,65W,65W,65W,65W,65W,65W,65W,65W,65W
DI_SKU,string,"NVL S 4+4+4 ","NVL S 4+8+4 ","NVL S 4+8+4 ","NVL S 4+8+4 ","NVL S 4+8+4 ","NVL S 4+8+4 ",NVL S 4+8+4  GT0,"NVL S 4+8+4 ","NVL S 4+8+4 ","NVL S 4+4+4 ",NVL S 4+4+4 GT0,"NVL S 4+4+4 ","NVL S 4+8+4 "
DI_SEGMENT,string,"S  ","S  ","S  ","S  ","S  ","S  ","S  ","S  ","S  ","S  ","S  ","S  ","S  "
DI_PRODUCT_NAME,string,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product,Nova Lake S 16C Product
HSIO_LANE_20,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_19,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_18,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_17,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_16,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_15,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_14,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_13,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_12,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_11,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_10,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_09,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_08,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_07,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_06,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_05,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_04,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_03,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_02,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HSIO_LANE_01,string,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE,PCIE
HIGH_BNDWDT_DGTL_CONTENT_PRTCT,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,DISABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED
HDCP_KEYTYPEID,string,1317,1317,1317,1317,1317,0,1317,1317,1317,1317,1317,1317,1317
GSCODCA_KEYTYPEID,string,4634,4634,4634,4634,4634,0,4634,4634,4634,4634,4634,4634,4634
grossWeight,string,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
GRAPHICS_TECH_FREQ_UNLOCK_IND,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED
GRAPHICS_LFM_FREQUENCY,string,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0.1,0.1
GRAPHICS_DIE_STEPPING,string,A0,A0,A0,A0,A0,A0,A0,A0,A0,A0,A0,A0,A0
GRAPHICS_DIE_CONFIG,string,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32,PIXE3_S_32
GRAPHICS_DEVICE_ID,string,D740,D740,D740,D740,D740,D740,0,D740,D740,D740,0,D740,D740
GPU_L3_BANK_COUNT,string,4,4,4,4,4,4,4,4,4,4,4,4,4
GCD_DIE_TJMAX_THROTTLE_NUMBER,string,100,100,100,100,100,100,100,100,100,100,100,100,100
GCD_DIE_TJMAX_DO_NOT_EXCEED,string,108,108,108,108,108,108,108,108,108,108,108,108,108
GAUSSIAN_MIXTURE_MODEL,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED
FUSA,string,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED
FUNCTIONAL_SMALL_CORE,string,4,8,8,8,8,8,8,8,8,4,4,4,8
FUNCTIONAL_MEMORY_CHANNELS,string,2,2,2,2,2,2,2,2,2,2,2,2,2
FUNCTIONAL_EXECUTION_UNIT_QTY,string,32,32,32,32,32,32,0,32,32,32,0,32,32
FUNCTIONAL_CORE,string,12,16,16,16,16,16,16,16,16,12,12,12,16
FUNCTIONAL_BIG_CORE,string,4,4,4,4,4,4,4,4,4,4,4,4,4
FORM_FACTOR_DIMENSION,string,37.5X45,37.5X45,37.5X45,37.5X45,37.5X45,37.5X45,37.5X45,37.5X45,37.5X45,37.5X45,37.5X45,37.5X45,37.5X45
FORM_FACTOR_CODE,string,EAX,EAX,EAX,EAX,EAX,EAX,EAX,EAX,EAX,EAX,EAX,EAX,EAX
forecastPackage,string,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT
forecastName,string,807773B9B56F2,8077706C9C,8077706C9C,807773B9B56F3,8077706C9C,8077706C9C,8077706C9C,8077706C9C,807773B9B56F3,807773B9B56F2,8077706C9C,8077706C9C,8077706C9C
FINISHED_GOOD_TYPE,string,VST,VST,VST,ES2,VST,Pre-Silicon,VST,VST,VST,ES2,VST,VST,VST
fgTemplate,string,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales,Nova Lake-S;Default Engineering Plants;Default Engineering Sales
fgApproval,string,Unapproved,Unapproved,Unapproved,Unapproved,Unapproved,Unapproved,Unapproved,Unapproved,Unapproved,Unapproved,Unapproved,Unapproved,Unapproved
FB_S0I2_ENABLE_FUSE,string,0,0,0,0,0,0,0,0,0,0,0,0,0
ETEMP_UOM,string,C,C,C,C,C,C,C,C,C,C,C,C,C
ETEMP,string,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED
ESPI_DIVIDE_X_8_DEBUG_FEATURE,string,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED
ESEODCACRT_KeyTypeID,string,4640,4640,4640,4640,4640,0,4640,4640,4640,4640,4640,4640,4640
ESEODCA_KEYTYPEID,string,4640,4640,4640,4640,4640,0,4640,4640,4640,4640,4640,4640,4640
ERR_CRCT_CODE_IND,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED
environmentCompRollupCode,string,Empty BOM,Empty BOM,Empty BOM,Empty BOM,Empty BOM,Empty BOM,Empty BOM,Empty BOM,Empty BOM,Empty BOM,Empty BOM,Empty BOM,Empty BOM
ENDEBUG_KEYTYPEID,string,0,0,0,0,0,0,0,0,0,0,0,0,0
EDP,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED
DYNAMIC_SKUING_IND,string,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED,DISABLED
DISPLAY_VIRTUALIZATION,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,DISABLED,ENABLED,ENABLED,ENABLED,DISABLED,ENABLED,ENABLED
DISPLAY_PIPE_IND,string,PIPE_A+B+C+D,PIPE_A+B+C+D,PIPE_A+B+C+D,PIPE_A+B+C+D,PIPE_A+B+C+D,PIPE_A+B+C+D,DISABLED,PIPE_A+B+C+D,PIPE_A+B+C+D,PIPE_A+B+C+D,DISABLED,PIPE_A+B+C+D,PIPE_A+B+C+D
DIE,string,484,484,484,484,484,484,484,484,484,484,484,484,484
DDR5_FREQ,string,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000
D2D_KEYTYPEID,string,4580,4580,4580,4580,4580,0,4580,4580,4580,4580,4580,4580,4580
CSMEODCA_KEYTYPEID,string,0,0,0,0,0,0,0,0,0,0,0,0,0
CPUID,string,300F11,300F11,300F11,300F11,300F11,300F11,300F11,300F11,300F11,300F11,300F11,300F11,300F11
CPU_TYPE_ENCODING,string,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU,DESKTOP_SUPERSKU
CPU_SPEED_IN_LOW_FREQ_MODE_UOM,string,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ
CPU_SPEED_IN_LOW_FREQ_MODE,string,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
CPU_PCI_DEVICE_ID_DID0,string,D708,D708,D708,D708,D708,D708,D708,D708,D708,D708,D708,D708,D708
CPU_DIE_TJMAX_THROTTLE_NUMBER,string,100,100,100,100,100,100,100,100,100,100,100,100,100
CPU_DIE_TJMAX_DO_NOT_EXCEED,string,108,108,108,108,108,108,108,108,108,108,108,108,108
CPU_BRAND_STRING,string,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000,Genuine Intel(R) 0000
COPPER_POINT,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED
COMPUTE_DIE2_STEPPING,string,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE
COMPUTE_DIE2_CONFIG,string,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE,NODIE
COMPUTE_DIE_STEPPING,string,T0,T0,T0,T0,T0,T0,T0,T0,T0,T0,T0,T0,T0
COMPUTE_DIE_CONFIG,string,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P,NVL_CPU_48_N2P
COMMENTS,string,NVL-S.65W.4+4.ES2,Nova Lake-S:4+8  - SETUP - 35W.COREULTRA5.MS1T,Nova Lake-S:4+8  - SETUP - 35W.COREULTRA5.MS1T,NVL-S.65W.4+8.ES2,Nova Lake-S:4+8  - SETUP - 35W.COREULTRA5.MS1T,Nova Lake-S:4+8  - SETUP - 35W.COREULTRA5.MS1T,Nova Lake-S:4+8  - SETUP - 35W.COREULTRA5.MS1T,Nova Lake-S:4+8  - SETUP - 35W.COREULTRA5.MS1T,NVL-S.65W.4+8.ES2,NVL-S.65W.4+4.ES2,Nova Lake-S:4+8  - SETUP - 35W.COREULTRA5.MS1T,Nova Lake-S:4+8  - SETUP - 35W.COREULTRA5.MS1T,Nova Lake-S:4+8  - SETUP - 35W.COREULTRA5.MS1T
clearImnIndicator,string,N,N,N,N,N,N,N,N,N,N,N,N,N
CACHE_QOS_ENFORCEMENT_IND,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED
buildInLocation,string,"AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1","AZ04-AZ04,CNA2-CNA2,CNE8-CNE8,CRA6-CRA6,MYA5-MYA5,MYB0-MYB0,MYB1-MYB1,MYB9-MYB9,VNA1-VNA1"
BOOT_GUARD_IND,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED
BASE_DIE_STEPPING,string,A0,A0,A0,A0,A0,A0,A0,A0,A0,A0,A0,A0,A0
BASE_DIE_CONFIG,string,BASE_S16C,BASE_S16C,BASE_S16C,BASE_S16C,BASE_S16C,BASE_S16C,BASE_S16C,BASE_S16C,BASE_S16C,BASE_S16C,BASE_S16C,BASE_S16C,BASE_S16C
BASE_CLOCK_MAX_MHZ_RATE,string,100,100,100,100,100,100,100,100,100,100,100,100,100
ANTI_MALWARE_BOOST_IND,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED
ALL_CORE_TURBO_FREQ_SMALL_CORE_UOM,string,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ,GHZ
ALL_CORE_TURBO_FREQ_SMALL_CORE,string,3.5,3.7,3.9,3.6,3.8,3.5,3.4,3.7,3.6,3.5,3.4,3.6,3.7
ALL_CORE_TURBO_FREQ_RATE,string,4.4,4.6,4.8,4.5,4.6,4.5,4.4,4.6,4.5,4.4,4.4,4.5,4.6
AES_INSTR_SET_IND,string,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED,ENABLED
ACE_SILICON_SKU_ID,string,0,0,0,0,0,0,0,0,0,0,0,0,0
